assay,seed,budget,regime,model,features,n_features,ridge,n_train,n_test,spearman_all,top1pct_recall_at_100,best_true_in_pred_top_100,best_true_in_pred_top_100_percentile
NPC1_HUMAN_Erwood_2022_RPE1.csv,1,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,63,0,,,,
NPC1_HUMAN_Erwood_2022_RPE1.csv,1,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,63,0,,,,
NPC1_HUMAN_Erwood_2022_RPE1.csv,1,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,63,0,,,,
NPC1_HUMAN_Erwood_2022_RPE1.csv,2,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,43,0.7265176683781335,1.0,1.030976673,0.9841269841269841
NPC1_HUMAN_Erwood_2022_RPE1.csv,2,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,43,0.7866203563877983,1.0,1.053950411,1.0
NPC1_HUMAN_Erwood_2022_RPE1.csv,2,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,43,0.8047417698580489,1.0,1.053950411,1.0
NPC1_HUMAN_Erwood_2022_RPE1.csv,2,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,13,0.8461538461538461,1.0,0.985273503,0.873015873015873
NPC1_HUMAN_Erwood_2022_RPE1.csv,2,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,13,0.7307692307692307,1.0,1.053950411,1.0
NPC1_HUMAN_Erwood_2022_RPE1.csv,2,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,13,0.8076923076923077,1.0,1.014541033,0.9682539682539683
NPC1_HUMAN_Erwood_2022_RPE1.csv,2,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,63,0,,,,
NPC1_HUMAN_Erwood_2022_RPE1.csv,2,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,63,0,,,,
NPC1_HUMAN_Erwood_2022_RPE1.csv,2,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,63,0,,,,
NPC1_HUMAN_Erwood_2022_RPE1.csv,3,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,43,0.7260646330413772,1.0,1.030976673,0.9841269841269841
NPC1_HUMAN_Erwood_2022_RPE1.csv,3,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,43,0.5670492298399276,1.0,1.053950411,1.0
NPC1_HUMAN_Erwood_2022_RPE1.csv,3,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,43,0.5208396254907883,1.0,1.030976673,0.9841269841269841
NPC1_HUMAN_Erwood_2022_RPE1.csv,3,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,13,0.5604395604395604,1.0,1.014541033,0.9682539682539683
NPC1_HUMAN_Erwood_2022_RPE1.csv,3,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,13,0.8131868131868132,1.0,0.966988146,0.8253968253968254
NPC1_HUMAN_Erwood_2022_RPE1.csv,3,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,13,0.8901098901098901,1.0,0.98486164,0.8571428571428571
NPC1_HUMAN_Erwood_2022_RPE1.csv,3,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,63,0,,,,
NPC1_HUMAN_Erwood_2022_RPE1.csv,3,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,63,0,,,,
NPC1_HUMAN_Erwood_2022_RPE1.csv,3,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,63,0,,,,
NPC1_HUMAN_Erwood_2022_RPE1.csv,4,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,43,0.5422832980972516,1.0,1.030976673,0.9841269841269841
NPC1_HUMAN_Erwood_2022_RPE1.csv,4,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,43,0.5536091815161582,1.0,1.030976673,0.9841269841269841
NPC1_HUMAN_Erwood_2022_RPE1.csv,4,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,43,0.6271519178495922,1.0,1.014541033,0.9682539682539683
NPC1_HUMAN_Erwood_2022_RPE1.csv,4,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,13,0.5384615384615384,1.0,1.053950411,1.0
NPC1_HUMAN_Erwood_2022_RPE1.csv,4,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,13,0.7857142857142857,1.0,1.053950411,1.0
NPC1_HUMAN_Erwood_2022_RPE1.csv,4,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,13,0.6538461538461539,1.0,1.053950411,1.0
NPC1_HUMAN_Erwood_2022_RPE1.csv,4,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,63,0,,,,
NPC1_HUMAN_Erwood_2022_RPE1.csv,4,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,63,0,,,,
NPC1_HUMAN_Erwood_2022_RPE1.csv,4,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,63,0,,,,
NPC1_HUMAN_Erwood_2022_HEK293T.csv,0,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.6431904981927797,0.7142857142857143,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,0,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.6396692440696468,0.7142857142857143,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,0,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.6508181791615568,0.5714285714285714,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,0,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.7256755485188534,0.8333333333333334,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,0,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.691462438886515,0.5,1.047382315,0.9984301412872841
NPC1_HUMAN_Erwood_2022_HEK293T.csv,0,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.6948410565858987,0.3333333333333333,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,0,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.7566287118539098,0.6666666666666666,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,0,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.7573207977268028,0.8333333333333334,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,0,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.743295267964553,0.8333333333333334,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,1,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.6412170346058088,0.42857142857142855,1.042307289,0.9952904238618524
NPC1_HUMAN_Erwood_2022_HEK293T.csv,1,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.6670886272544782,0.7142857142857143,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,1,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.6629167554762745,0.7142857142857143,1.047382315,0.9984301412872841
NPC1_HUMAN_Erwood_2022_HEK293T.csv,1,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.7569850890394241,0.8333333333333334,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,1,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.7061933947896419,0.5,1.047382315,0.9984301412872841
NPC1_HUMAN_Erwood_2022_HEK293T.csv,1,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.7319774326112698,0.5,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,1,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.7507660137558557,0.6666666666666666,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,1,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.7329384675137325,0.6666666666666666,1.047382315,0.9984301412872841
NPC1_HUMAN_Erwood_2022_HEK293T.csv,1,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.760606558906574,0.6666666666666666,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,2,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.691663991309158,0.7142857142857143,1.047382315,0.9984301412872841
NPC1_HUMAN_Erwood_2022_HEK293T.csv,2,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.7022403726468177,0.7142857142857143,1.047382315,0.9984301412872841
NPC1_HUMAN_Erwood_2022_HEK293T.csv,2,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.5881957061993567,0.5714285714285714,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,2,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.6930453408869638,0.5,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,2,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.7008175795624807,0.6666666666666666,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,2,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.7307351393208876,0.6666666666666666,1.047382315,0.9984301412872841
NPC1_HUMAN_Erwood_2022_HEK293T.csv,2,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.7589156716882866,0.6666666666666666,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,2,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.7778915023850654,0.8333333333333334,1.047382315,0.9984301412872841
NPC1_HUMAN_Erwood_2022_HEK293T.csv,2,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.744696333084014,0.5,1.041614124,0.9937205651491365
NPC1_HUMAN_Erwood_2022_HEK293T.csv,3,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.5519729833509317,0.42857142857142855,1.047382315,0.9984301412872841
NPC1_HUMAN_Erwood_2022_HEK293T.csv,3,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.5829855538868771,0.5714285714285714,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,3,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.7029512241625346,0.7142857142857143,1.047382315,0.9984301412872841
NPC1_HUMAN_Erwood_2022_HEK293T.csv,3,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.7223348421529888,0.6666666666666666,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,3,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.6817427798488269,0.5,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,3,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.7542399287860222,0.6666666666666666,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,3,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.7559738998926573,0.8333333333333334,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,3,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.7617394223458108,1.0,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,3,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.7378609486264758,1.0,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,4,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.5790161475791913,0.2857142857142857,1.042307289,0.9952904238618524
NPC1_HUMAN_Erwood_2022_HEK293T.csv,4,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.6749063079923333,0.42857142857142855,1.047382315,0.9984301412872841
NPC1_HUMAN_Erwood_2022_HEK293T.csv,4,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,617,0.7057020570655288,0.7142857142857143,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,4,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.7115518265727953,0.6666666666666666,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,4,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.7381585225330372,1.0,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,4,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,587,0.7354209564121711,0.8333333333333334,1.047382315,0.9984301412872841
NPC1_HUMAN_Erwood_2022_HEK293T.csv,4,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.7360568448075504,0.8333333333333334,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,4,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.739311376493785,0.8333333333333334,1.06623327,1.0
NPC1_HUMAN_Erwood_2022_HEK293T.csv,4,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,537,0.7685017313383241,0.8333333333333334,1.06623327,1.0
NRAM_I33A0_Jiang_2016.csv,0,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,278,0.4728381729227077,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,0,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,278,0.677226100800971,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,0,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,278,0.6619875172413602,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,0,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,248,0.7141563511457348,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,0,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,248,0.693752153710834,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,0,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,248,0.6180477427536973,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,0,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,198,0.6913965304139527,1.0,0.0466991804351716,0.9832214765100671
NRAM_I33A0_Jiang_2016.csv,0,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,198,0.7173361036840874,1.0,0.0846196439668176,0.9966442953020134
NRAM_I33A0_Jiang_2016.csv,0,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,198,0.736790397148023,1.0,0.0846196439668176,0.9966442953020134
NRAM_I33A0_Jiang_2016.csv,1,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,278,0.5764793079941544,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,1,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,278,0.6935812011855522,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,1,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,278,0.7078093900796447,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,1,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,248,0.723567379089297,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,1,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,248,0.7463554098855917,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,1,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,248,0.689624109602836,1.0,0.0846196439668176,0.9966442953020134
NRAM_I33A0_Jiang_2016.csv,1,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,198,0.7421749572350294,1.0,0.0846196439668176,0.9966442953020134
NRAM_I33A0_Jiang_2016.csv,1,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,198,0.711231128724688,1.0,0.0686926063357029,0.9932885906040269
NRAM_I33A0_Jiang_2016.csv,1,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,198,0.7014931603100877,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,2,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,278,0.6808353712976981,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,2,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,278,0.5663815052534659,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,2,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,278,0.7113868239285364,1.0,0.0945835277883311,1.0
NRAM_I33A0_Jiang_2016.csv,2,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,248,0.7151295530823831,1.0,0.0945835277883311,1.0
