assay,seed,policy,round,n_observed,best_observed_fitness,best_observed_percentile,top1pct_found,pool_size
SPG1_STRSG_Olson_2014.csv,0,additive_plus_zscore:ProSST-2048,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,0,additive_plus_zscore:ProSST-2048,2,40,2.0179752195792298,0.98874,0,50000
SPG1_STRSG_Olson_2014.csv,0,additive_plus_zscore:ProSST-2048,3,50,2.0179752195792298,0.98874,0,50000
SPG1_STRSG_Olson_2014.csv,0,additive_plus_zscore:ProSST-2048,4,60,2.2454266791541,0.9932,1,50000
SPG1_STRSG_Olson_2014.csv,0,additive_plus_zscore:ProSST-2048,5,70,2.2454266791541,0.9932,1,50000
SPG1_STRSG_Olson_2014.csv,0,disagreement:additive_vs_ProSST-2048,0,20,1.58334280165125,0.97726,0,50000
SPG1_STRSG_Olson_2014.csv,0,disagreement:additive_vs_ProSST-2048,1,30,1.58334280165125,0.97726,0,50000
SPG1_STRSG_Olson_2014.csv,0,disagreement:additive_vs_ProSST-2048,2,40,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,0,disagreement:additive_vs_ProSST-2048,3,50,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,0,disagreement:additive_vs_ProSST-2048,4,60,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,0,disagreement:additive_vs_ProSST-2048,5,70,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,0,ensemble_mean:top_methods,0,20,1.58334280165125,0.97726,0,50000
SPG1_STRSG_Olson_2014.csv,0,ensemble_mean:top_methods,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,0,ensemble_mean:top_methods,2,40,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,ensemble_mean:top_methods,3,50,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,ensemble_mean:top_methods,4,60,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,ensemble_mean:top_methods,5,70,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,ensemble_ucb:top_methods,0,20,1.58334280165125,0.97726,0,50000
SPG1_STRSG_Olson_2014.csv,0,ensemble_ucb:top_methods,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,0,ensemble_ucb:top_methods,2,40,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,ensemble_ucb:top_methods,3,50,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,ensemble_ucb:top_methods,4,60,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,ensemble_ucb:top_methods,5,70,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,diverse_ensemble:top_methods,0,20,1.58334280165125,0.97726,0,50000
SPG1_STRSG_Olson_2014.csv,0,diverse_ensemble:top_methods,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,0,diverse_ensemble:top_methods,2,40,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,diverse_ensemble:top_methods,3,50,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,diverse_ensemble:top_methods,4,60,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,diverse_ensemble:top_methods,5,70,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,diverse_zscore:ESM3,0,20,1.58334280165125,0.97726,0,50000
SPG1_STRSG_Olson_2014.csv,0,diverse_zscore:ESM3,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,0,diverse_zscore:ESM3,2,40,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,diverse_zscore:ESM3,3,50,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,diverse_zscore:ESM3,4,60,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,0,diverse_zscore:ESM3,5,70,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,random,0,20,1.38506811939665,0.96648,0,50000
SPG1_STRSG_Olson_2014.csv,1,random,1,30,1.38506811939665,0.96648,0,50000
SPG1_STRSG_Olson_2014.csv,1,random,2,40,1.38506811939665,0.96648,0,50000
SPG1_STRSG_Olson_2014.csv,1,random,3,50,1.4671473397197,0.97132,0,50000
SPG1_STRSG_Olson_2014.csv,1,random,4,60,1.4671473397197,0.97132,0,50000
SPG1_STRSG_Olson_2014.csv,1,random,5,70,1.4671473397197,0.97132,0,50000
SPG1_STRSG_Olson_2014.csv,1,additive_lookup,0,20,1.38506811939665,0.96648,0,50000
SPG1_STRSG_Olson_2014.csv,1,additive_lookup,1,30,3.218875824868201,1.0,1,50000
SPG1_STRSG_Olson_2014.csv,1,additive_lookup,2,40,3.218875824868201,1.0,1,50000
SPG1_STRSG_Olson_2014.csv,1,additive_lookup,3,50,3.218875824868201,1.0,1,50000
SPG1_STRSG_Olson_2014.csv,1,additive_lookup,4,60,3.218875824868201,1.0,1,50000
SPG1_STRSG_Olson_2014.csv,1,additive_lookup,5,70,3.218875824868201,1.0,1,50000
SPG1_STRSG_Olson_2014.csv,1,zscore_linear:ProSST-2048,0,20,1.38506811939665,0.96648,0,50000
SPG1_STRSG_Olson_2014.csv,1,zscore_linear:ProSST-2048,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,1,zscore_linear:ProSST-2048,2,40,2.0179752195792298,0.98874,0,50000
SPG1_STRSG_Olson_2014.csv,1,zscore_linear:ProSST-2048,3,50,2.0179752195792298,0.98874,0,50000
SPG1_STRSG_Olson_2014.csv,1,zscore_linear:ProSST-2048,4,60,2.2454266791541,0.9932,1,50000
SPG1_STRSG_Olson_2014.csv,1,zscore_linear:ProSST-2048,5,70,2.2454266791541,0.9932,1,50000
SPG1_STRSG_Olson_2014.csv,1,zscore_linear:ESM3,0,20,1.38506811939665,0.96648,0,50000
SPG1_STRSG_Olson_2014.csv,1,zscore_linear:ESM3,1,30,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,zscore_linear:ESM3,2,40,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,zscore_linear:ESM3,3,50,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,zscore_linear:ESM3,4,60,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,zscore_linear:ESM3,5,70,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,additive_plus_zscore:ProSST-2048,0,20,1.38506811939665,0.96648,0,50000
SPG1_STRSG_Olson_2014.csv,1,additive_plus_zscore:ProSST-2048,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,1,additive_plus_zscore:ProSST-2048,2,40,2.0179752195792298,0.98874,0,50000
SPG1_STRSG_Olson_2014.csv,1,additive_plus_zscore:ProSST-2048,3,50,2.0179752195792298,0.98874,0,50000
SPG1_STRSG_Olson_2014.csv,1,additive_plus_zscore:ProSST-2048,4,60,2.2454266791541,0.9932,1,50000
SPG1_STRSG_Olson_2014.csv,1,additive_plus_zscore:ProSST-2048,5,70,2.2454266791541,0.9932,1,50000
SPG1_STRSG_Olson_2014.csv,1,disagreement:additive_vs_ProSST-2048,0,20,1.38506811939665,0.96648,0,50000
SPG1_STRSG_Olson_2014.csv,1,disagreement:additive_vs_ProSST-2048,1,30,1.38506811939665,0.96648,0,50000
SPG1_STRSG_Olson_2014.csv,1,disagreement:additive_vs_ProSST-2048,2,40,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,1,disagreement:additive_vs_ProSST-2048,3,50,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,1,disagreement:additive_vs_ProSST-2048,4,60,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,1,disagreement:additive_vs_ProSST-2048,5,70,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,1,ensemble_mean:top_methods,0,20,1.38506811939665,0.96648,0,50000
SPG1_STRSG_Olson_2014.csv,1,ensemble_mean:top_methods,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,1,ensemble_mean:top_methods,2,40,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,ensemble_mean:top_methods,3,50,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,ensemble_mean:top_methods,4,60,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,ensemble_mean:top_methods,5,70,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,ensemble_ucb:top_methods,0,20,1.38506811939665,0.96648,0,50000
SPG1_STRSG_Olson_2014.csv,1,ensemble_ucb:top_methods,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,1,ensemble_ucb:top_methods,2,40,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,ensemble_ucb:top_methods,3,50,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,ensemble_ucb:top_methods,4,60,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,ensemble_ucb:top_methods,5,70,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,diverse_ensemble:top_methods,0,20,1.38506811939665,0.96648,0,50000
SPG1_STRSG_Olson_2014.csv,1,diverse_ensemble:top_methods,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,1,diverse_ensemble:top_methods,2,40,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,diverse_ensemble:top_methods,3,50,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,diverse_ensemble:top_methods,4,60,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,diverse_ensemble:top_methods,5,70,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,diverse_zscore:ESM3,0,20,1.38506811939665,0.96648,0,50000
SPG1_STRSG_Olson_2014.csv,1,diverse_zscore:ESM3,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,1,diverse_zscore:ESM3,2,40,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,diverse_zscore:ESM3,3,50,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,diverse_zscore:ESM3,4,60,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,1,diverse_zscore:ESM3,5,70,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,random,0,20,1.1689114960691205,0.9441,0,50000
SPG1_STRSG_Olson_2014.csv,2,random,1,30,1.19941698779008,0.94798,0,50000
SPG1_STRSG_Olson_2014.csv,2,random,2,40,1.19941698779008,0.94798,0,50000
SPG1_STRSG_Olson_2014.csv,2,random,3,50,1.19941698779008,0.94798,0,50000
SPG1_STRSG_Olson_2014.csv,2,random,4,60,1.4014625825930602,0.96752,0,50000
SPG1_STRSG_Olson_2014.csv,2,random,5,70,2.17164773554657,0.98992,0,50000
SPG1_STRSG_Olson_2014.csv,2,additive_lookup,0,20,1.1689114960691205,0.9441,0,50000
SPG1_STRSG_Olson_2014.csv,2,additive_lookup,1,30,3.218875824868201,1.0,1,50000
SPG1_STRSG_Olson_2014.csv,2,additive_lookup,2,40,3.218875824868201,1.0,1,50000
SPG1_STRSG_Olson_2014.csv,2,additive_lookup,3,50,3.218875824868201,1.0,1,50000
SPG1_STRSG_Olson_2014.csv,2,additive_lookup,4,60,3.218875824868201,1.0,1,50000
SPG1_STRSG_Olson_2014.csv,2,additive_lookup,5,70,3.218875824868201,1.0,1,50000
SPG1_STRSG_Olson_2014.csv,2,zscore_linear:ProSST-2048,0,20,1.1689114960691205,0.9441,0,50000
SPG1_STRSG_Olson_2014.csv,2,zscore_linear:ProSST-2048,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,2,zscore_linear:ProSST-2048,2,40,2.0179752195792298,0.98874,0,50000
SPG1_STRSG_Olson_2014.csv,2,zscore_linear:ProSST-2048,3,50,2.0179752195792298,0.98874,0,50000
SPG1_STRSG_Olson_2014.csv,2,zscore_linear:ProSST-2048,4,60,2.2454266791541,0.9932,1,50000
SPG1_STRSG_Olson_2014.csv,2,zscore_linear:ProSST-2048,5,70,2.2454266791541,0.9932,1,50000
SPG1_STRSG_Olson_2014.csv,2,zscore_linear:ESM3,0,20,1.1689114960691205,0.9441,0,50000
SPG1_STRSG_Olson_2014.csv,2,zscore_linear:ESM3,1,30,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,zscore_linear:ESM3,2,40,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,zscore_linear:ESM3,3,50,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,zscore_linear:ESM3,4,60,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,zscore_linear:ESM3,5,70,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,additive_plus_zscore:ProSST-2048,0,20,1.1689114960691205,0.9441,0,50000
SPG1_STRSG_Olson_2014.csv,2,additive_plus_zscore:ProSST-2048,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,2,additive_plus_zscore:ProSST-2048,2,40,2.0179752195792298,0.98874,0,50000
SPG1_STRSG_Olson_2014.csv,2,additive_plus_zscore:ProSST-2048,3,50,2.0179752195792298,0.98874,0,50000
SPG1_STRSG_Olson_2014.csv,2,additive_plus_zscore:ProSST-2048,4,60,2.2454266791541,0.9932,1,50000
SPG1_STRSG_Olson_2014.csv,2,additive_plus_zscore:ProSST-2048,5,70,2.2454266791541,0.9932,1,50000
SPG1_STRSG_Olson_2014.csv,2,disagreement:additive_vs_ProSST-2048,0,20,1.1689114960691205,0.9441,0,50000
SPG1_STRSG_Olson_2014.csv,2,disagreement:additive_vs_ProSST-2048,1,30,1.1689114960691205,0.9441,0,50000
SPG1_STRSG_Olson_2014.csv,2,disagreement:additive_vs_ProSST-2048,2,40,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,2,disagreement:additive_vs_ProSST-2048,3,50,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,2,disagreement:additive_vs_ProSST-2048,4,60,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,2,disagreement:additive_vs_ProSST-2048,5,70,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,2,ensemble_mean:top_methods,0,20,1.1689114960691205,0.9441,0,50000
SPG1_STRSG_Olson_2014.csv,2,ensemble_mean:top_methods,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,2,ensemble_mean:top_methods,2,40,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,ensemble_mean:top_methods,3,50,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,ensemble_mean:top_methods,4,60,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,ensemble_mean:top_methods,5,70,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,ensemble_ucb:top_methods,0,20,1.1689114960691205,0.9441,0,50000
SPG1_STRSG_Olson_2014.csv,2,ensemble_ucb:top_methods,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,2,ensemble_ucb:top_methods,2,40,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,ensemble_ucb:top_methods,3,50,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,ensemble_ucb:top_methods,4,60,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,ensemble_ucb:top_methods,5,70,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,diverse_ensemble:top_methods,0,20,1.1689114960691205,0.9441,0,50000
SPG1_STRSG_Olson_2014.csv,2,diverse_ensemble:top_methods,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,2,diverse_ensemble:top_methods,2,40,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,diverse_ensemble:top_methods,3,50,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,diverse_ensemble:top_methods,4,60,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,diverse_ensemble:top_methods,5,70,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,diverse_zscore:ESM3,0,20,1.1689114960691205,0.9441,0,50000
SPG1_STRSG_Olson_2014.csv,2,diverse_zscore:ESM3,1,30,1.97587493775725,0.98808,0,50000
SPG1_STRSG_Olson_2014.csv,2,diverse_zscore:ESM3,2,40,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,diverse_zscore:ESM3,3,50,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,diverse_zscore:ESM3,4,60,1.9828636667976496,0.98818,0,50000
SPG1_STRSG_Olson_2014.csv,2,diverse_zscore:ESM3,5,70,1.9828636667976496,0.98818,0,50000
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,random,0,20,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,random,1,30,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,random,2,40,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,random,3,50,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,random,4,60,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,random,5,70,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,additive_lookup,0,20,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,additive_lookup,1,30,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,additive_lookup,2,40,3.554,0.9902386117136659,1,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,additive_lookup,3,50,3.554,0.9902386117136659,1,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,additive_lookup,4,60,3.554,0.9902386117136659,1,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,additive_lookup,5,70,3.554,0.9902386117136659,1,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,zscore_linear:ProSST-2048,0,20,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,zscore_linear:ProSST-2048,1,30,2.987,0.9815618221258134,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,zscore_linear:ProSST-2048,2,40,2.987,0.9815618221258134,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,zscore_linear:ProSST-2048,3,50,2.987,0.9815618221258134,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,zscore_linear:ProSST-2048,4,60,2.987,0.9815618221258134,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,zscore_linear:ProSST-2048,5,70,3.921,0.9934924078091106,1,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,zscore_linear:ESM3,0,20,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,zscore_linear:ESM3,1,30,3.052,0.9837310195227765,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,zscore_linear:ESM3,2,40,3.052,0.9837310195227765,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,zscore_linear:ESM3,3,50,3.052,0.9837310195227765,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,zscore_linear:ESM3,4,60,3.052,0.9837310195227765,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,zscore_linear:ESM3,5,70,3.052,0.9837310195227765,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,additive_plus_zscore:ProSST-2048,0,20,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,additive_plus_zscore:ProSST-2048,1,30,2.987,0.9815618221258134,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,additive_plus_zscore:ProSST-2048,2,40,2.987,0.9815618221258134,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,additive_plus_zscore:ProSST-2048,3,50,2.987,0.9815618221258134,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,additive_plus_zscore:ProSST-2048,4,60,2.987,0.9815618221258134,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,additive_plus_zscore:ProSST-2048,5,70,3.921,0.9934924078091106,1,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,disagreement:additive_vs_ProSST-2048,0,20,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,disagreement:additive_vs_ProSST-2048,1,30,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,disagreement:additive_vs_ProSST-2048,2,40,2.987,0.9815618221258134,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,disagreement:additive_vs_ProSST-2048,3,50,3.1060000000000003,0.9848156182212582,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,disagreement:additive_vs_ProSST-2048,4,60,3.1060000000000003,0.9848156182212582,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,disagreement:additive_vs_ProSST-2048,5,70,3.1060000000000003,0.9848156182212582,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,ensemble_mean:top_methods,0,20,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,ensemble_mean:top_methods,1,30,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,ensemble_mean:top_methods,2,40,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,ensemble_mean:top_methods,3,50,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,ensemble_mean:top_methods,4,60,3.052,0.9837310195227765,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,ensemble_mean:top_methods,5,70,3.193,0.9859002169197397,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,ensemble_ucb:top_methods,0,20,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,ensemble_ucb:top_methods,1,30,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,ensemble_ucb:top_methods,2,40,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,ensemble_ucb:top_methods,3,50,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,ensemble_ucb:top_methods,4,60,3.193,0.9859002169197397,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,ensemble_ucb:top_methods,5,70,3.193,0.9859002169197397,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,diverse_ensemble:top_methods,0,20,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,diverse_ensemble:top_methods,1,30,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,diverse_ensemble:top_methods,2,40,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,diverse_ensemble:top_methods,3,50,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,diverse_ensemble:top_methods,4,60,3.052,0.9837310195227765,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,diverse_ensemble:top_methods,5,70,3.193,0.9859002169197397,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,diverse_zscore:ESM3,0,20,2.786,0.9739696312364425,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,diverse_zscore:ESM3,1,30,3.052,0.9837310195227765,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,diverse_zscore:ESM3,2,40,3.052,0.9837310195227765,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,diverse_zscore:ESM3,3,50,3.052,0.9837310195227765,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,diverse_zscore:ESM3,4,60,3.052,0.9837310195227765,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,3,diverse_zscore:ESM3,5,70,3.052,0.9837310195227765,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,random,0,20,2.858,0.9783080260303688,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,random,1,30,2.858,0.9783080260303688,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,random,2,40,3.969,0.9945770065075922,1,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,random,3,50,3.969,0.9945770065075922,1,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,random,4,60,3.969,0.9945770065075922,1,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,random,5,70,3.969,0.9945770065075922,1,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,additive_lookup,0,20,2.858,0.9783080260303688,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,additive_lookup,1,30,2.858,0.9783080260303688,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,additive_lookup,2,40,3.554,0.9902386117136659,1,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,additive_lookup,3,50,3.554,0.9902386117136659,1,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,additive_lookup,4,60,3.554,0.9902386117136659,1,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,additive_lookup,5,70,3.554,0.9902386117136659,1,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,zscore_linear:ProSST-2048,0,20,2.858,0.9783080260303688,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,zscore_linear:ProSST-2048,1,30,2.987,0.9815618221258134,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,zscore_linear:ProSST-2048,2,40,2.987,0.9815618221258134,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,zscore_linear:ProSST-2048,3,50,2.987,0.9815618221258134,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,zscore_linear:ProSST-2048,4,60,3.1060000000000003,0.9848156182212582,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,zscore_linear:ProSST-2048,5,70,3.1060000000000003,0.9848156182212582,0,922
A0A1I9GEU1_NEIME_Kennouche_2019.csv,4,zscore_linear:ESM3,0,20,2.858,0.9783080260303688,0,922
