assay,seed,double_budget,model,selection_policy,n_train_doubles,n_test_higher,spearman_higher,abs_spearman_higher,top1pct_recall_at_100,pair_coverage
PHOT_CHLRE_Chen_2023.csv,4,50,pairwise_residual_from_doubles,informative_pair_coverage,50,165231,-0.09602755066089151,0.09602755066089151,0.0,0.41282577268155685
PHOT_CHLRE_Chen_2023.csv,4,100,pairwise_residual_from_doubles,random_doubles,100,165231,-0.05491932720708062,0.05491932720708062,0.0,0.5598928821328896
PHOT_CHLRE_Chen_2023.csv,4,100,pairwise_residual_from_doubles,informative_pair_coverage,100,165231,-0.08316549703444236,0.08316549703444236,0.0,0.7188925043792328
HIS7_YEAST_Pokusaeva_2019.csv,all,0,additive_all_singles,none,0,494494,0.09838450139009543,0.09838450139009543,0.00020222446916076846,0.0
HIS7_YEAST_Pokusaeva_2019.csv,0,20,pairwise_residual_from_doubles,random_doubles,20,494494,0.11637733070561815,0.11637733070561815,0.0004044489383215369,0.01248365306017794
HIS7_YEAST_Pokusaeva_2019.csv,0,20,pairwise_residual_from_doubles,informative_pair_coverage,20,494494,0.10540431293426841,0.10540431293426841,0.0,0.035548036763558694
HIS7_YEAST_Pokusaeva_2019.csv,0,50,pairwise_residual_from_doubles,random_doubles,50,494494,0.09453427862023726,0.09453427862023726,0.0,0.028250828060726083
HIS7_YEAST_Pokusaeva_2019.csv,0,50,pairwise_residual_from_doubles,informative_pair_coverage,50,494494,0.09422267199085137,0.09422267199085137,0.0,0.08485160321870498
HIS7_YEAST_Pokusaeva_2019.csv,0,100,pairwise_residual_from_doubles,random_doubles,100,494494,0.09594018928162507,0.09594018928162507,0.00020222446916076846,0.05214920694804513
HIS7_YEAST_Pokusaeva_2019.csv,0,100,pairwise_residual_from_doubles,informative_pair_coverage,100,494494,0.12549202932820547,0.12549202932820547,0.0,0.15834066759842186
HIS7_YEAST_Pokusaeva_2019.csv,1,20,pairwise_residual_from_doubles,random_doubles,20,494494,0.09176805143538544,0.09176805143538544,0.0006066734074823053,0.012520075228993061
HIS7_YEAST_Pokusaeva_2019.csv,1,20,pairwise_residual_from_doubles,informative_pair_coverage,20,494494,0.10540431293426841,0.10540431293426841,0.0,0.035548036763558694
HIS7_YEAST_Pokusaeva_2019.csv,1,50,pairwise_residual_from_doubles,random_doubles,50,494494,0.13659550993392733,0.13659550993392733,0.0006066734074823053,0.027400796250219937
HIS7_YEAST_Pokusaeva_2019.csv,1,50,pairwise_residual_from_doubles,informative_pair_coverage,50,494494,0.09422267199085137,0.09422267199085137,0.0,0.08485160321870498
HIS7_YEAST_Pokusaeva_2019.csv,1,100,pairwise_residual_from_doubles,random_doubles,100,494494,0.15252735504937,0.15252735504937,0.0008088978766430738,0.060464877341551336
HIS7_YEAST_Pokusaeva_2019.csv,1,100,pairwise_residual_from_doubles,informative_pair_coverage,100,494494,0.12549202932820547,0.12549202932820547,0.0,0.15834066759842186
HIS7_YEAST_Pokusaeva_2019.csv,2,20,pairwise_residual_from_doubles,random_doubles,20,494494,0.10885016214213755,0.10885016214213755,0.00020222446916076846,0.013495772582152376
HIS7_YEAST_Pokusaeva_2019.csv,2,20,pairwise_residual_from_doubles,informative_pair_coverage,20,494494,0.10540431293426841,0.10540431293426841,0.0,0.035548036763558694
HIS7_YEAST_Pokusaeva_2019.csv,2,50,pairwise_residual_from_doubles,random_doubles,50,494494,0.13906817560054924,0.13906817560054924,0.00020222446916076846,0.02388705358607057
HIS7_YEAST_Pokusaeva_2019.csv,2,50,pairwise_residual_from_doubles,informative_pair_coverage,50,494494,0.09422267199085137,0.09422267199085137,0.0,0.08485160321870498
HIS7_YEAST_Pokusaeva_2019.csv,2,100,pairwise_residual_from_doubles,random_doubles,100,494494,0.15420236713804994,0.15420236713804994,0.0004044489383215369,0.05313577659040299
HIS7_YEAST_Pokusaeva_2019.csv,2,100,pairwise_residual_from_doubles,informative_pair_coverage,100,494494,0.12549202932820547,0.12549202932820547,0.0,0.15834066759842186
HIS7_YEAST_Pokusaeva_2019.csv,3,20,pairwise_residual_from_doubles,random_doubles,20,494494,0.0626215754808635,0.0626215754808635,0.0004044489383215369,0.012348202457246082
HIS7_YEAST_Pokusaeva_2019.csv,3,20,pairwise_residual_from_doubles,informative_pair_coverage,20,494494,0.10540431293426841,0.10540431293426841,0.0,0.035548036763558694
HIS7_YEAST_Pokusaeva_2019.csv,3,50,pairwise_residual_from_doubles,random_doubles,50,494494,0.11302950450478653,0.11302950450478653,0.0,0.02708250998393257
HIS7_YEAST_Pokusaeva_2019.csv,3,50,pairwise_residual_from_doubles,informative_pair_coverage,50,494494,0.09422267199085137,0.09422267199085137,0.0,0.08485160321870498
HIS7_YEAST_Pokusaeva_2019.csv,3,100,pairwise_residual_from_doubles,random_doubles,100,494494,0.18883995111242005,0.18883995111242005,0.0010111223458038423,0.05792782865707115
HIS7_YEAST_Pokusaeva_2019.csv,3,100,pairwise_residual_from_doubles,informative_pair_coverage,100,494494,0.12549202932820547,0.12549202932820547,0.0,0.15834066759842186
HIS7_YEAST_Pokusaeva_2019.csv,4,20,pairwise_residual_from_doubles,random_doubles,20,494494,0.1108655678754122,0.1108655678754122,0.0004044489383215369,0.015045526804994802
HIS7_YEAST_Pokusaeva_2019.csv,4,20,pairwise_residual_from_doubles,informative_pair_coverage,20,494494,0.10540431293426841,0.10540431293426841,0.0,0.035548036763558694
HIS7_YEAST_Pokusaeva_2019.csv,4,50,pairwise_residual_from_doubles,random_doubles,50,494494,0.17035800136394855,0.17035800136394855,0.0006066734074823053,0.0293795528843549
HIS7_YEAST_Pokusaeva_2019.csv,4,50,pairwise_residual_from_doubles,informative_pair_coverage,50,494494,0.09422267199085137,0.09422267199085137,0.0,0.08485160321870498
HIS7_YEAST_Pokusaeva_2019.csv,4,100,pairwise_residual_from_doubles,random_doubles,100,494494,0.16319033304225034,0.16319033304225034,0.00020222446916076846,0.06321275783407328
HIS7_YEAST_Pokusaeva_2019.csv,4,100,pairwise_residual_from_doubles,informative_pair_coverage,100,494494,0.12549202932820547,0.12549202932820547,0.0,0.15834066759842186
